Original Sentence,Gold Sentence
Kung gaano katagal pa siya abutin salamat ulit” makahulugang pahayag ni Romnick,Kung gaano katagal pa siya abutin salamat ulit” makahulugang pahayag ni Romnick
Di totoo na lumapit ako kay ‘Marie’ siya ang kusang lumalapit sa akin,Di totoo na lumalapit ako kay ‘Marie’ siya ang kusang lumalapit sa akin
Sa isang lugar na napakaordinaryo na lang ng paghahalikan sa kalye ng mga magkakarelasyon,Sa isang lugar na napakaordinaryo na lang ng paghahalikan sa kalye ng mga magkakarelasyon
Dapat din nilang isuko satanggapan ng LTO ang kanilang mga drivers licenseFRJ GMA News,Dapat din nilang isuko sa tanggapan ng LTO ang kanilang mga drivers licenseFRJ GMA News
Wala namang naitalang pinsala sa ngayon sa mga kalsada AT mga tulay,Wala namang naitalang pinsala sa ngayon sa mga kalsada at mga tulay
Isa kaya ito sa dalawang nasawi sa malagim na sakuna Panoorin ang video,Isa kaya ito sa dalawang nasawi sa malagim na sakuna Panoorin ang video
Pero napansin daw siya ang pagbabago sa kaniyang kalusugan at hirap siyang makatulog,Pero napansin daw niya ang pagbabago sa kaniyang kalusugan at hirap siyang makatulog
Kabilang sa mga imbitado sina Duterte at Cusi pero kahihindi sila nakadalo,Kabilang sa mga imbitado sina Duterte at Cusi pero hindi sila nakadalo
Nagkonsulta niya sa espesyalista sa mata kung ano ang maaaring gawin,Nagkonsulta siya sa espesyalista sa mata kung ano ang maaaring gawin
Pero ang latest report –kasal na si Gladys kay Mike kahapon,Pero ang latest report –kasal na si Gladys kay Mike kahapon
MAAARING may natamong trauma ang nanay ng kambing noong buntis ito,Maaaring may natamong trauma ang nanay ng kambing noong buntis ito
Exciting lang ang pagaartista na ni Lorin dahil shes a certified showbiz royalty naman,Exciting lang ang pagaartista na ni Lorin dahil shes a certified showbiz royalty naman
Binabakuran siya ang marespetong aktor na para bang asawa na niya,Binabakuran niya ang marespetong aktor na para bang asawa na niya
Sa kabila nito mas mataas pa rin umano ang naturang datos nang ,Sa kabila nito mas mataas pa rin umano ang naturang datos ng 
May mga istorya siya ng pagpapahirap sa staff kapag kapag may personal problem siya,May mga istorya siya ng pagpapahirap sa staff kapag may personal problem siya
Ayon kay Virginia Agosto   nang magani ng mais si Nanay Barita,Ayon kay Virginia Agosto   nang magani ng mais si Nanay Barita
Pero humiling sila ng pangunawa dahil saperwisyong dulot ng mga itoLBGFRJ GMA News,Pero humiling sila ng pangunawa dahil sa perwisyong dulot ng mga itoLBGFRJ GMA News
Aakalain raw niya noong una na kung anong bagay lang ang nahulog,Inakala raw niya noong una na kung anong bagay lang ang nahulog
Ipinasisilip rin ang sobrang umanong ibinayad ng Meralco sa Quezon Power Ltd,Ipinasisilip din ang sobrang umanong ibinayad ng Meralco sa Quezon Power Ltd
Kabilang umano sa sangkot sa gulo ang ilang player at maging ilang nanonood,Kabilang umano sa sangkot sa gulo ang ilang player at maging ang ilang nanonood
Hinala nila iisang tao din lang ang nanggugulo at nagpapanggap na tutulong sa kanila,Hinala nila iisang tao rin lang ang nanggugulo at nagpapanggap na tutulong sa kanila
Sa kabila nito patuloy pa rin naman mga tremors at aftershocks,Sa kabila nito patuloy pa rin naman ang mga tremors at aftershocks
Panoorin ANG buong pagtalakay sa video na ito ng Kapuso Mo Jessica Soho,Panoorin ang buong pagtalakay sa video na ito ng Kapuso Mo Jessica Soho
Maglalagay rin daw ng  na ba gong nursing position ang Montefiore Medical Center,Maglalagay rin daw ng  na bagong nursing position ang Montefiore Medical Center
Totoo pala yung kasabihang importante lang merong isa pinaniniwalaan sa iyo winner ka na,Totoo pala yung kasabihang importante lang merong isa naniniwala sa iyo winner ka na
Pinasalamatan rin niya si Efren sa pagiging magandang halimbawa sa mga kabataang tulad niya,Pinasalamatan din niya si Efren sa pagiging magandang halimbawa sa mga kabataang tulad niya
Hindi lang sa Net  magiging active rin si Bossing Vic sa iba pang platform,Hindi lang sa Net  magiging active rin si Bossing Vic sa iba pang platform
Ng puntahan ni Aiza ang lugar nakumpirma niyang ito nga ang kaniyang alaga,Nang puntahan ni Aiza ang lugar nakumpirma niyang ito nga ang kaniyang alaga
Mahigit sa  tabletsna ecstasy ang nakuha na nag kakahalaga ng P,Mahigit sa  tabletsna ecstasy ang nakuha na nagkakahalaga ng P
Pero nang tanungin kung kaninong pandesal ang mas gusto niya Sa akinko na lang,Pero nang tanungin kung kaninong pandesal ang mas gusto niya Sa akin ko na lang
Naging aktibo daw si Sanya sa Tiktok noong nakaraang taon nang magsimula ang pandemic,Naging aktibo raw si Sanya sa Tiktok noong nakaraang taon nang magsimula ang pandemic
Sinabi ni Marcial na bukas na binuksan ang Pilipinas para sa EASL,Sinabi ni Marcial na bukas na bukas ang Pilipinas para sa EASL
Sa DOH case bulletin  nasa  ang kabuuang binilang ng COVID cases sa Pilipinas,Sa DOH case bulletin  nasa  ang kabuuang bilang ng COVID cases sa Pilipinas
Pulang tshirt itim na pantalon at gray na cup ang sumusuot ni Navarro,Pulang tshirt itim na pantalon at gray na cup ang suot ni Navarro
Puwede namang ituloy siya ang pangarap niya nang walang sinasabi o walang iwanang issue,Puwede namang ituloy niya ang pangarap niya nang walang sinasabi o walang iwanang issue
Noong Chief PNP ako gagawa ko na tinigil ko ‘yung corruption sa PNP,Noong Chief PNP ako ginawa ko na tinigil ko ‘yung corruption sa PNP
Dahil hindi na po tayo bumalik sa mundong ito pahayag pa ni Go,Dahil hindi na po tayo babalik sa mundong ito pahayag pa ni Go
Ng makita ang bangkay may mga sugat ito sa katawan at sa mukha,Nang makita ang bangkay may mga sugat ito sa katawan at sa mukha
Pauwi niya nung time na yon ‘Oh bakit parang malungkot ka’,Pauwi siya nung time na yon ‘Oh bakit parang malungkot ka’
Hindi natatakot na matypecast sa paggawa ng gay role si Albie Casiño,Hindi natatakot na matypecast sa paggawa ng gay role si Albie Casiño
Hindi bat mas lalong nakakahiya kapag lumabas ang sikreto o ang itinatago,Hindi bat mas lalong nakakahiya kapag lumabas ang sikreto o ang itinatago
Sa lakas ng pagkakasalpok tumilapon ang mga biktima at nayupi ang sumakay nilang tricycle,Sa lakas ng pagkakasalpok tumilapon ang mga biktima at nayupi ang sinasakyan nilang tricycle
Kapag hinindian mo ginawa yun ipasasabi namin sa iyo ang SSS,Kapag hindi mo ginawa yun ipasasabi namin sa iyo ang SSS
nagiging introvert lang ako ‘pag nasa bahay gusto ko na magisa ako,Nagiging introvert lang ako ‘pag nasa bahay gusto ko na magisa ako
Unang alis namin for this year kaya iba din yung excitement,Unang alis namin for this year kaya iba rin yung excitement
May bago siyang project na exciting para kay Iza dahil dahil naiiba siya,May bago siyang project na exciting para kay Iza dahil naiiba siya
Bossing puwede pong magrequest pakisuyo ni Alden kay Eat Bulaga host Vic Sotto,Bossing puwede pong magrequest pakisuyo ni Alden kay Eat Bulaga host Vic Sotto
Eh kung magaling ka naman sa sexy galingan mo bulalas ni Rico,Eh kung magaling ka naman sa sexy galingan mo bulalas ni Rico
Kabilang umano dito ang unjust vexation o pangiinis na nakasaad sa Revised Penal Code,Kabilang umano rito ang unjust vexation o pangiinis na nakasaad sa Revised Penal Code
Tumanggap ang mga health workers ng bakuna kung hindi man Sinovac ay ay AstraZeneca,Tumanggap ang mga health workers ng bakuna kung hindi man Sinovac ay AstraZeneca
Tatakbo kasi sa pagkapangulo si Pacquiao sa  kaya busy na siyang nagiikot,Tatakbo kasi sa pagkapangulo si Pacquiao sa  kaya busy na siyang nagiikot
Pumunta sina Hans at ang kaniyang pamilya sa Subic para roon magquarantine,Pumunta sina Hans at ang kaniyang pamilya sa Subic para roon magquarantine
Nang tanungin niya kung lie low na ba siya pambababae “medyo” ang sagot niya,Nang tanungin siya kung lie low na ba siya pambababae “medyo” ang sagot niya
Amin rin niya hindi pa niya nakikita nang personal ang binata,Amin din niya hindi pa niya nakikita nang personal ang binata
Binigyan din daw kaya NOON ni Gerald si Bea ng Rolex,Binigyan din daw kaya noon ni Gerald si Bea ng Rolex
Ito ang pambungad na pananalita ni Partido Reporma standard bearer Sen,Ito ang pambungad na pananalita ni Partido Reporma standard bearer Sen
Nabatid na bukod sa sabay na magtatapos ay naging magkaklase pa ang magina,Nabatid na bukod sa sabay na nagtapos ay naging magkaklase pa ang magina
Nabetipikahan siya noong  ng mapagaling niya ang isang carmelite priest sa karamdaman nito,Nabetipikahan siya noong  nang mapagaling niya ang isang carmelite priest sa karamdaman nito
Ito ang unang series ni Ysabel na first lead niya Aminado siyang pressured,Ito ang unang series ni Ysabel na first lead niya Aminado siyang pressured
Sa San Carlos City Pangasinan nahulicam naman ang dalawang bata sa gilid nang kalsada,Sa San Carlos City Pangasinan nahulicam naman ang dalawang bata sa gilid ng kalsada
Sino kaya ang apat na comeback housemates na bubuo sa Biga housemates ni Kuya,Sino kaya ang apat na comeback housemates na bubuo sa Biga housemates ni Kuya
Nauna nang nagsara ang Honda at Nissan nang kanilang planta sa bansa,Nauna nang nagsara ang Honda at Nissan ng kanilang planta sa bansa
Kung gumawa nila iyan ngayon sapul na sapul nila ang target,Kung gagawin nila iyan ngayon sapul na sapul nila ang target
Naniniwala si Padilla na humindi na ganun kahalaga ang pagtutok sa number of infections,Naniniwala si Padilla na hindi na ganun kahalaga ang pagtutok sa number of infections
Pero nang ireview raw sila ang video nakita nila ang lahat ng kanyang mali,Pero nang ireview raw nila ang video nakita nila ang lahat ng kanyang mali
Tinutugis na ng mga pulis ang gun man na nakilala lamang sa Nonoy Irenea,Tinutugis na ng mga pulis ang gunman na nakilala lamang sa Nonoy Irenea
Sabi ko sayo dati silang wala sa binubuhay ko banggit niya ngayong araw,Sabi ko sayo dati silang wala sa buhay ko banggit niya ngayong araw
Kaya nga siguro hindi muna siya isinama SA unang batch na ginawaran ng FDCP,Kaya nga siguro hindi muna siya isinama sa unang batch na ginawaran ng FDCP
Minsan ay ay nagtapat ang isang anakanakan naming beki Kinausap ako ng parents ko,Minsan ay nagtapat ang isang anakanakan naming beki Kinausap ako ng parents ko
Eh dahil last day iiral tiyak ang last minute mentality ng mga Pinoy huh,Eh dahil last day iiral tiyak ang last minute mentality ng mga Pinoy huh
SA ngayon Nobyembre  ang kabuuang bilang ng mga aktibong kaso sa lungsod ay  o ,Sa ngayon Nobyembre  ang kabuuang bilang ng mga aktibong kaso sa lungsod ay  o 
Kahit nakukulangan sa acting siya ang direktor e meron nang kasunod yun,Kahit nakukulangan sa acting niya ang direktor e meron nang kasunod yun
Yari ang insidente noong Pebrero  nang madalaing araw sa Barangay Apas sa Cebu City,Nangyari ang insidente noong Pebrero  nang madalaing araw sa Barangay Apas sa Cebu City
Ito ang files ito ang ang mga pirma nang mga nagrereklamo ng corruption,Ito ang files ito ang ang mga pirma ng mga nagrereklamo ng corruption
Bakit wala si Christopher Lao eh hindi naman niya saklaw ng memorandum order,Bakit wala si Christopher Lao eh hindi naman siya saklaw ng memorandum order
Kaya naman isa siya sa pangmatagalan pagdating sa showbiz ang pag uusapan,Kaya naman isa siya sa pangmatagalan pagdating sa showbiz ang paguusapan
Ang mga tao balewala parang walang nangyari parang walang sakit basta pinasyalan ng pasyal,Ang mga tao balewala parang walang nangyari parang walang sakit basta pasyal ng pasyal
Lagao ang biktima ng lapitan ng suspek at malapitang pinagbabaril pasado alas ng hapon,Lagao ang biktima nang lapitan ng suspek at malapitang pinagbabaril pasado alas ng hapon
Hindi po natin kayang gawin na lahat nang pumunta ay maaaccommodate,Hindi po natin kayang gawin na lahat nang pupunta ay maaaccommodate
Kung pera’t pera rin naman hindi naman ako naghihirap di ba,Kung pera’t pera din naman hindi naman ako naghihirap di ba
Na ngangamba rin si Abalos na maging ‘gateway drug’ ang marijuana,Nangangamba rin si Abalos na maging ‘gateway drug’ ang marijuana
So ngayon Tito Boy magiisang taon mahigit na rin po kami,So ngayon Tito Boy magiisang taon mahigit na rin po kami
Ay dahil nakababahala ang mga sintomas ng isang tao na mayroong toxic goiter,Ito ay dahil nakababahala ang mga sintomas ng isang tao na mayroong toxic goiter
Muling gawa ng pelikula si Olivia Lamasan pagkalipas ng pitong taon,Muling gagawa ng pelikula si Olivia Lamasan pagkalipas ng pitong taon
Ang reproductionnumber ng bansa mulasa o mas mababa pa na ideal na bilang nito,Ang reproduction number ng bansa mulasa o mas mababa pa na ideal na bilang nito
Nang magkaroon ng pagkakataon binisita siya ang kaibigan sa pinagtatrabahuhan nito,Nang magkaroon ng pagkakataon binisita niya ang kaibigan sa pinagtatrabahuhan nito
Lumapit sila sa KMJS para matulungang mabawi ANG perang pinaghirapan nila,Lumapit sila sa KMJS para matulungang mabawi ang perang pinaghirapan nila
Sa palusot ngsuspek hindi umano nito alam nadroga ang kanyang idideliver,Sa palusot ngsuspek hindi umano nito alam na droga ang kanyang idideliver
Malalagpasan kaya nito ang mga malagim na pangyayari sa buhay niya,Malalagpasan kaya nito ang mga malagim na pangyayari sa buhay niya
Nauna raw nagpositive ang delivery driver ng supplies ng serye roon matapos itong magkafever,Nauna raw nagpositive ang delivery driver ng supplies ng serye roon matapos itong magkafever
Dito tanging abogado ni Sanvicente ang dumalo sa hearing na si Atty Danny Macalino,Dito tanging abogado ni Sanvicente ang dumalo sa hearing na si Atty Danny Macalino
Kararating lang ni Randy galing Amerika na kung saan ay nagconcert tour niya roon,Kararating lang ni Randy galing Amerika na kung saan ay nagconcert tour siya roon
Si Cayetano angnaging kandidatong bise presidente ni Duterte pero natalo noong  elections,Si Cayetano ang naging kandidatong bise presidente ni Duterte pero natalo noong  elections
Guys si Vice Ganda to Wala kayong bagong host aniya kahapon,Guys si Vice Ganda to Wala kayong bagong host aniya kahapon
Parang mas naggain na rin niya ng weight at nakakarecover na,Parang mas naggain na rin siya ng weight at nakakarecover na
Ayaw kasi niyang aminin ang tungkol saisang ex politcian na nalilink sa kanya,Ayaw kasi niyang aminin ang tungkol sa isang ex politcian na nalilink sa kanya
Naaresto niya dakong alas ng madaling araw nitong Linggo sa may Blumentritt St,Naaresto siya dakong alas ng madaling araw nitong Linggo sa may Blumentritt St
Lalaking iniwan umano ng nobya pinutol ang sariling maselang bahagi katawan,Lalaking iniwan umano ng nobya pinutol ang sariling maselang bahagi ng katawan
Base sa dokumento dahil sa subsidiya ng gobyerno ay aabot pa rin P,Base sa dokumento dahil sa subsidiya ng gobyerno ay aabot pa rin sa P
Tulad ng ibang endorsers ginagamit rin ni Sarah ang mga produkto ng Luxe Skin,Tulad ng ibang endorsers ginagamit din ni Sarah ang mga produkto ng Luxe Skin
Sabi nang doktor hindi na raw pwedeng operahan yung cancer ko,Sabi ng doktor hindi na raw pwedeng operahan yung cancer ko
Pero ganun po talaga ang buhay ang maganda ang acceptance siya sa nangyari,Pero ganun po talaga ang buhay ang maganda ang acceptance niya sa nangyari
Ganda dun sa mga post ng mga nakakaafford na magrelax sa nasabing luxury resort,Ganda dun ayon sa mga post ng mga nakakaafford na magrelax sa nasabing luxury resort
Sinasabi naman ni direk Louie Ignacio na sob rang komportable ni Rita kay Ken,Sinasabi naman ni direk Louie Ignacio na sobrang komportable ni Rita kay Ken
Ana na kawatan ang ABSCBN kaya ti nira ko talaga sila dagdag ng Pangulo,Ana na kawatan ang ABSCBN kaya tinira ko talaga sila dagdag ng Pangulo
Sa ikatlong swab test lumabas na naman ang isang false positive result,Sa ikatlong swab test lumabas na naman ang isang false positive result
Ang kailangan katabi ko daw siya laging kumain kundi malungkot siya hahaha,Ang kailangan katabi ko raw siya laging kumain kundi malungkot siya hahaha
Siguro yung bagong challenge lang din yung may pagkafantasy doon sa project,Siguro yung bagong challenge lang din yung may pagkafantasy roon sa project
Magtatanong ko rin si Boyet kung handa ba siya sa bagong responsibilidad na ito,Tinanong ko rin si Boyet kung handa ba siya sa bagong responsibilidad na ito
Mapagtanto rin kaya kaya ni Maxpein na may problema ring hinaharap si Deib,Mapagtanto rin kaya ni Maxpein na may problema ring hinaharap si Deib
Yung ‘Oh wala ka ng pera ano na ang yari sa iyo,Yung ‘Oh wala ka ng pera ano na ang mangyayari sa iyo
Kaya naman hindi daw maisip ni Marina na maghihiwalay sila ni Ricardo,Kaya naman hindi raw maisip ni Marina na maghihiwalay sila ni Ricardo
