Original Sentence,Gold Sentence,Corrected Sentence,Incorrect Words,Spell Suggestions
"Ayon kay Anonas Police Station 9 Chief Police Supt Richie Claraval, ground commander ng Quezon City Police District (QCPD), hindi nila maaaring payagang makapunta sa Batasan Complex ang mga militante para roon magdaos ng rally dahil walang permit ang mga ito.","Ayon kay Anonas Police Station 9 Chief Police Supt Richie Claraval, ground commander ng Quezon City Police District (QCPD), hindi nila maaaring payagang makapunta sa Batasan Complex ang mga militante para roon magdaos ng rally dahil walang permit ang mga ito.","Ayon kay agnas Police Station d Chief Police suot rich alarakas, ground commander ng Quezon City Police District (scad), hindi nila maaaring payagang makapunta sa Batasan Complex ang mga militante para roon magdaos ng rally dahil walang permit ang mga ito.","['Anonas', '9', 'Supt', 'Richie', 'Claraval', 'QCPD']","{'Anonas': ['anunas', 'aagnas', 'agnas', 'anas', 'andas'], '9': ['b', 'c', 'd', 'e', 'f'], 'Supt': ['suat', 'suit', 'suot', 'supa', 'supot'], 'Richie': ['iche', 'rice', 'rich', 'ache', 'bihi'], 'Claraval': ['caravan', 'aarival', 'alarakas', 'arabal', 'ararival'], 'QCPD': ['acid', 'iced', 'scad', 'aapa', 'aapi']}"
"Galing daw sa Amerika ang nasa 8,000 piyesa ng bangka na kaniyang ipina-ship at binuo na mag-isa na tumagal ng dalawang buwan.","Galing daw sa Amerika ang nasa 8,000 piyesa ng bangka na kaniyang ipina-ship at binuo na mag-isa na tumagal ng dalawang buwan.","Galing daw sa anemika ang nasa d,aam piyesa ng bangka na kaniyang ipina-ship at binuo na mag-isa na tumagal ng dalawang buwan.","['Amerika', '8', '000']","{'Amerika': ['aberia', 'amerikana', 'anemika', 'aamerikana', 'abenida'], '8': ['b', 'c', 'd', 'e', 'f'], '000': ['aag', 'aal', 'aam', 'aat', 'aaw']}"
Maaari daw kasing mag-develop ang naturang phenomenon sa pagitan ng Hulyo hanggang Setyembre at maaaring tumagal hanggang 2024.,Maaari daw kasing mag-develop ang naturang phenomenon sa pagitan ng Hulyo hanggang Setyembre at maaaring tumagal hanggang 2024.,Maaari daw kasing mag-develop ang naturang phenomenon sa pagitan ng Hulyo hanggang Setyembre at maaaring tumagal hanggang aag.,['2024'],"{'2024': ['p25', 'aaba', 'aag', 'aako', 'aal']}"
"Pero sa tingin ko, kahit kalahati man lang niyan ay matanggap ng manggagawa natin ay malaking pag-alwa na, makakatulong na kahit wala pa sa P1,600.","Pero sa tingin ko, kahit kalahati man lang niyan ay matanggap ng manggagawa natin ay malaking pag-alwa na, makakatulong na kahit wala pa sa P1,600.","Pero sa tingin ko, kahit kalahati man lang niyan ay matanggap ng manggagawa natin ay malaking pag-ala na, makakatulong na kahit wala pa sa pa,aam.","['alwa', 'P1', '600']","{'alwa': ['aawa', 'agwa', 'ala', 'alba', 'alma'], 'P1': ['p', 'p3', 'pa', 'pg', 'ph'], '600': ['aag', 'aal', 'aam', 'aat', 'aaw']}"
"Inihayag kahapon ng Philippine National Police (PNP) na nasa 6,000 tourist-oriented police ang ipakakalat sa upang matiyak ang seguridad ng publiko sa Metro Manila at mga matataong lugar na dadayuhin ngayong Pasko at Bagong Taon.","Inihayag kahapon ng Philippine National Police (PNP) na nasa 6,000 tourist-oriented police ang ipakakalat sa upang matiyak ang seguridad ng publiko sa Metro Manila at mga matataong lugar na dadayuhin ngayong Pasko at Bagong Taon.","Inihayag kahapon ng Philippine National Police (pdp) na nasa d,aam tourist-oriented police ang ipakakalat sa upang matiyak ang seguridad ng publiko sa Metro Manila at mga matataong lugar na dadayuhin ngayong Pasko at Bagong Taon.","['PNP', '6', '000']","{'PNP': ['lpnp', 'pap', 'pdp', 'pep', 'png'], '6': ['b', 'c', 'd', 'e', 'f'], '000': ['aag', 'aal', 'aam', 'aat', 'aaw']}"
"Sa Botolan, Zambales naman, isang lalaki ang malubhang nasugatan nang nakasalpukan ng minamaneho niyang garong ang isang bus sa Barangay Batonlapoc.","Sa Botolan, Zambales naman, isang lalaki ang malubhang nasugatan nang nakasalpukan ng minamaneho niyang garong ang isang bus sa Barangay Batonlapoc.","Sa botahan, abalos naman, isang lalaki ang malubhang nasugatan nang nakasalpukan ng minamaneho niyang gagong ang isang bus sa Barangay nanlapot.","['Botolan', 'Zambales', 'garong', 'Batonlapoc']","{'Botolan': ['botohan', 'batalan', 'botahan', 'botohang', 'boton'], 'Zambales': ['hambalos', 'tamales', 'abalos', 'babale', 'bales'], 'garong': ['barong', 'gabrong', 'gagong', 'gahong', 'galong'], 'Batonlapoc': ['batolito', 'manlapot', 'nanlapot', 'abonado', 'alapot']}"
"Ayon kay Roque, basta may kasamang nakatatanda, ang bata ay puwede nang magpunta sa mga sumusunod na lugar.","Ayon kay Roque, basta may kasamang nakatatanda, ang bata ay puwede nang magpunta sa mga sumusunod na lugar.","Ayon kay Roque, basta may kasamang nakatatanda, ang bata ay puwede nang magpunta sa mga sumusunod na lugar.",[],{}
"Dahil dito, bumaha ng requests online para totohanin ni Buendia — na kilala rin para sa banda niyang Pupil — ang ""pangako"" niyang reunion dapat ng Eraserheads nang maging opisyal ang kandidatura ni Robredo.","Dahil dito, bumaha ng requests online para totohanin ni Buendia — na kilala rin para sa banda niyang Pupil — ang ""pangako"" niyang reunion dapat ng Eraserheads nang maging opisyal ang kandidatura ni Robredo.","Dahil dito, bumaha ng requests online para totohanin ni buena — na kilala rin para sa banda niyang Pupil — ang ""pangako"" niyang reunion dapat ng warheads nang maging opisyal ang kandidatura ni Robredo.","['Buendia', 'Eraserheads']","{'Buendia': ['benda', 'bendita', 'buena', 'absentia', 'agenda'], 'Eraserheads': ['erasers', 'letterheads', 'warheads', 'eateries', 'letterhead']}"
"Bukod sa kailangang mabakunahan ang mga nagtatrabaho sa mga paaralan, kailangan din ang ilang estratehiya tulad ng pagsusuot ng face mask, distancing, ventilation, at manatili sa bahay kapag may naramdamang sintomas.--.","Bukod sa kailangang mabakunahan ang mga nagtatrabaho sa mga paaralan, kailangan din ang ilang estratehiya tulad ng pagsusuot ng face mask, distancing, ventilation, at manatili sa bahay kapag may naramdamang sintomas.--.","Bukod sa kailangang mabakunahan ang mga nagtatrabaho sa mga paaralan, kailangan din ang ilang estratehiya tulad ng pagsusuot ng face mask, distancing, ventilation, at manatili sa bahay kapag may naramdamang sintomas.--.",[],{}
"Una rito, inireklamo ng Pilipinas ang ginagawang panggigipit ng Chinese vessels sa mga sasakyang pandagat ng Pilipinas na nagsasagawa ng maritime patrol sa karagatang sakop ng Pilipinas.","Una rito, inireklamo ng Pilipinas ang ginagawang panggigipit ng Chinese vessels sa mga sasakyang pandagat ng Pilipinas na nagsasagawa ng maritime patrol sa karagatang sakop ng Pilipinas.","Una rito, inireklamo ng Pilipinas ang ginagawang panggigipit ng Chinese vessels sa mga sasakyang pandagat ng Pilipinas na nagsasagawa ng maritime patrol sa karagatang sakop ng Pilipinas.",[],{}
Dito na pinagsasaksak ng mga salarin ang mag-anak.,Dito na pinagsasaksak ng mga salarin ang mag-anak.,Dito na pinagsasaksak ng mga salarin ang mag-anak.,[],{}
Sa debate na hamon kay presidential frontrunner Bongbong Marcos ay hindi ito kailanman mangyayari sa ilang kadahilanan.,Sa debate na hamon kay presidential frontrunner Bongbong Marcos ay hindi ito kailanman mangyayari sa ilang kadahilanan.,Sa debate na hamon kay presidential frontrunner Bongbong Marcos ay hindi ito kailanman mangyayari sa ilang dadahilanin.,['karahilanan'],"{'karahilanan': ['kadahilanan', 'kadahilanang', 'dadahilanin', 'kadakilaan', 'kahilaman']}"
"Samantala, last two weeks na lang ang First Lady nila ni Sanya Lopez kung saan bukod kay Jestoni Alarcon, inaabangan na rin ng Kapuso viewers kung sinu-sino pa ang Kapuso stars na magkakaroon ng special participation sa finale ng nasabing series.","Samantala, last two weeks na lang ang First Lady nila ni Sanya Lopez kung saan bukod kay Jestoni Alarcon, inaabangan na rin ng Kapuso viewers kung sinu-sino pa ang Kapuso stars na magkakaroon ng special participation sa finale ng nasabing series.","Samantala, last two weeks na lang ang First Lady nila ni manya lone kung saan bukod kay baston aagdon, inaabangan na rin ng abuso viewers kung sinu-sino pa ang abuso stars na magkakaroon ng special participation sa finals ng nasabing series.","['Sanya', 'Lopez', 'Jestoni', 'Alarcon', 'Kapuso', 'Kapuso', 'finale']","{'Sanya': ['anya', 'kanya', 'manya', 'panya', 'sadya'], 'Lopez': ['hope', 'leper', 'lone', 'lopoy', 'lose'], 'Jestoni': ['testong', 'arestong', 'baston', 'bastong', 'betong'], 'Alarcon': ['aircon', 'alalaon', 'aagdon', 'aahon', 'aalon'], 'Kapuso': ['kapus', 'aabuso', 'abuso', 'baruso', 'isapuso'], 'finale': ['binale', 'final', 'finals', 'binali', 'binase']}"
Kung gaano siya kasikat ay ganun din pinagpipistahan ang kontrobersiyang kinapapalooban niya ngayon.,Kung gaano siya kasikat ay ganun din pinagpipistahan ang kontrobersiyang kinapapalooban niya ngayon.,Kung gaano siya asikot ay ganun din pinagpipistahan ang kontrobersiyang kinapapalooban niya ngayon.,['kasikat'],"{'kasikat': ['kasukat', 'pasikat', 'asikot', 'balikat', 'hasikan']}"
"Kapag nahalal sa Kongreso sa darating na Mayo, tututukan ng ACT As One Partylist ang pagpopondo sa imprastruktura upang paliitin ang kakulangan ng classrooms sa bansa na ngayon ay umaabot na sa 123,994.","Kapag nahalal sa Kongreso sa darating na Mayo, tututukan ng ACT As One Partylist ang pagpopondo sa imprastruktura upang paliitin ang kakulangan ng classrooms sa bansa na ngayon ay umaabot na sa 123,994.","Kapag nahalal sa Kongreso sa darating na Mayo, tututukan ng ACT As One Partylist ang pagpopondo sa imprastruktura upang paliitin ang kakulangan ng classrooms sa bansa na ngayon ay umaabot na sa aag,aam.","['123', '994']","{'123': ['p25', 'p3', 'aag', 'aal', 'aam'], '994': ['aag', 'aal', 'aam', 'aat', 'aaw']}"
"Sa Laging Handa public briefing ni DTI Undersecretary Ruth Castelo, inamin nito na marami silang kahilingan na natanggap na malalaki ang porsiyentong nais ipataw sa presyo ng mga bilihin.","Sa Laging Handa public briefing ni DTI Undersecretary Ruth Castelo, inamin nito na marami silang kahilingan na natanggap na malalaki ang porsiyentong nais ipataw sa presyo ng mga bilihin.","Sa Laging Handa public briefing ni DTI Undersecretary truth castro, inamin nito na marami silang kahilingan na natanggap na malalaki ang porsiyentong nais ipataw sa presyo ng mga bilihin.","['Ruth', 'Castelo']","{'Ruth': ['rush', 'ruta', 'truth', 'aut', 'autho'], 'Castelo': ['cartel', 'cartels', 'castro', 'pastel', 'asero']}"
Jestonie na may panahon din na sumagi sa isipan niya noon na lumabas na sa seminaryo para magtrabaho at makatulong sa pamilya.,Jestonie na may panahon din na sumagi sa isipan niya noon na lumabas na sa seminaryo para magtrabaho at makatulong sa pamilya.,response na may panahon din na sumagi sa isipan niya noon na lumabas na sa seminaryo para magtrabaho at makatulong sa pamilya.,['Jestonie'],"{'Jestonie': ['estante', 'responde', 'response', 'restore', 'stone']}"
"Ang dami naming napag-usapan, at nakakatuwa, pursigido pa rin ang Rein Entertainment na mag-produce ng pelikula kahit hindi naman ganun kaganda ang resulta sa katatapos na Metro Manila Film Festival entry nilang Nanahimik ang Gabi.","Ang dami naming napag-usapan, at nakakatuwa, pursigido pa rin ang Rein Entertainment na mag-produce ng pelikula kahit hindi naman ganun kaganda ang resulta sa katatapos na Metro Manila Film Festival entry nilang Nanahimik ang Gabi.","Ang dami naming napag-usapan, at nakakatuwa, pursigido pa rin ang resin Entertainment na mag-produce ng pelikula kahit hindi naman ganun kalanda ang resulta sa katatapos na Metro Manila Film Festival entry nilang Nanahimik ang Gabi.","['Rein', 'kaganda']","{'Rein': ['rain', 'ren', 'resin', 'riin', 'rin'], 'kaganda': ['gaganda', 'kagana', 'kalanda', 'maganda', 'paganda']}"
Boots lang ang makikitang suot nito habang nasa harap ng salamin at nagmi-make up.,Boots lang ang makikitang suot nito habang nasa harap ng salamin at nagmi-make up.,Boots lang ang makikitang suot nito habang nasa harap ng salamin at naggi-make up.,['nagmi'],"{'nagmi': ['nagbi', 'nagdi', 'naggi', 'naghi', 'nagi']}"
Sinabi ng Department of Agriculture (DA) na sapat ang supply ng manok sa bansa ngunit patuloy pa rin ang pag-aangkat ng mga imported na karne.,Sinabi ng Department of Agriculture (DA) na sapat ang supply ng manok sa bansa ngunit patuloy pa rin ang pag-aangkat ng mga imported na karne.,Sinabi ng Department of Agriculture (DA) na sapat ang supply ng manok sa bansa ngunit patuloy pa rin ang pag-aangkat ng mga imported na karne.,[],{}
"Bagama't ipinagpapalagay na raw ng ilan na patay na ang isa sa mga Pinay, ipinagdarasal pa rin naman daw nila ng kanilang mga kasamahan na sana'y buhay pa ang mga nabanggit.","Bagama't ipinagpapalagay na raw ng ilan na patay na ang isa sa mga Pinay, ipinagdarasal pa rin naman daw nila ng kanilang mga kasamahan na sana'y buhay pa ang mga nabanggit.","aagam't ipinagpapalagay na raw ng ilan na patay na ang isa sa mga linay, ipinagdarasal pa rin naman daw nila ng kanilang mga kasamahan na sana'y buhay pa ang mga nabanggit.","['Bagama', 'Pinay']","{'Bagama': ['bagaman', 'bagamat', 'aagam', 'aama', 'agam'], 'Pinay': ['binay', 'hinay', 'linay', 'panay', 'pilay']}"
Sa palagay nyo ba magkakaroon ng lakas ng loob na kumuha ng litrato si Mark Anthony kung alam nila na may mali sa ginawa nila?,Sa palagay nyo ba magkakaroon ng lakas ng loob na kumuha ng litrato si Mark Anthony kung alam nila na may mali sa ginawa nila?,Sa palagay nyo ba magkakaroon ng lakas ng loob na kumuha ng litrato si Mark aahong kung alam nila na may mali sa ginawa nila?,['Anthony'],"{'Anthony': ['antimony', 'aahon', 'aahong', 'aatong', 'aatsoy']}"
Nalasap naman ng Elasto Painters ang kanilang ikaapat na kabiguan sa pitong laro.,Nalasap naman ng Elasto Painters ang kanilang ikaapat na kabiguan sa pitong laro.,Nalasap naman ng balasto paints ang kanilang ikaapat na kabiguan sa pitong laro.,"['Elasto', 'Painters']","{'Elasto': ['abasto', 'alisto', 'balasto', 'blast', 'blasts'], 'Painters': ['printers', 'gainers', 'paints', 'patintero', 'planters']}"
Masama ang loob ng production team sa ginawa ni Pacman at parang gusto na raw nilang maniwala na hindi marunong mag-honor ng verbal commitment ang dating pulitiko.,Masama ang loob ng production team sa ginawa ni Pacman at parang gusto na raw nilang maniwala na hindi marunong mag-honor ng verbal commitment ang dating pulitiko.,mas ama ang loob ng production team sa ginawa ni laman at parang gusto na raw nilang maniwala na hindi marunong mag-honor ng verbal commitment ang dating pulitiko.,['Pacman'],"{'Pacman': ['aaman', 'bagman', 'laman', 'manman', 'naiman']}"
"Sa tanong nga pala namin kay Sen. Imee kung ano pa ang mga plano niya for showbiz dahil talagang maraming umaasa na tututukan niya ang Philippine movie and TV industry, binanggit niya na ginagawa na nila ngayon ang Martyr or Murderer na part two ng Maid in Malacañang at may part three na rin daw yon.","Sa tanong nga pala namin kay Sen. Imee kung ano pa ang mga plano niya for showbiz dahil talagang maraming umaasa na tututukan niya ang Philippine movie and TV industry, binanggit niya na ginagawa na nila ngayon ang Martyr or Murderer na part two ng Maid in Malacañang at may part three na rin daw yon.","Sa tanong nga pala namin kay Sen. amen kung ano pa ang mga plano niya for showbiz dahil talagang maraming umaasa na tututukan niya ang Philippine movie and TV industry, binanggit niya na ginagawa na nila ngayon ang barter or murders na part two ng maia in malabasang at may part three na rin daw yon.","['Imee', 'Martyr', 'Murderer', 'Maid', 'Malacañang']","{'Imee': ['ime', 'mee', 'amen', 'bee', 'fee'], 'Martyr': ['martir', 'martyrs', 'barter', 'garter', 'maraya'], 'Murderer': ['murder', 'murderat', 'murders', 'burdened', 'gardener'], 'Maid': ['aid', 'mai', 'maia', 'maide', 'maik'], 'Malacañang': ['malacanang', 'malabanang', 'malabasang', 'malagatang', 'malalaang']}"
"Hindi niyo naman ako pakakainin eh, paliwanag niya.","Hindi niyo naman ako pakakainin eh, paliwanag niya.","Hindi nido naman ako pakakainin eh, paliwanag niya.",['niyo'],"{'niyo': ['iyo', 'liyo', 'nido', 'nigo', 'nino']}"
"Para kay Marcos, kailangan din pag-isipan ang dapat gawin sa Sangguniang Kabataan kada barangay na laging nagkukulang sa miyembro.","Para kay Marcos, kailangan din pag-isipan ang dapat gawin sa Sangguniang Kabataan kada barangay na laging nagkukulang sa miyembro.","Para kay Marcos, kailangan din pag-isipan ang dapat gawin sa Sangguniang Kabataan kara barangay na laging nagkukulang sa miyembro.",[],{}
Sinabi rin sa ulat na kasalukuyang naka-home isolation si Ignacio matapos magpositibo sa COVID-19.,Sinabi rin sa ulat na kasalukuyang naka-home isolation si Ignacio matapos magpositibo sa COVID-19.,Sinabi rin sa ulat na kasalukuyang naka-home isolation si iginawi matapos magpositibo sa COVID-ag.,"['Ignacio', '19']","{'Ignacio': ['agnasin', 'igawi', 'iginawi', 'igkasin', 'igniit'], '19': ['ab', 'ad', 'ag', 'ah', 'ak']}"
"At alam niya rin kung ano yung puso ko at ganundin ang puso niya,” sabi pa ng actor / pulitiko na senador pa rin sa susunod na tatlong taon.","At alam niya rin kung ano yung puso ko at ganundin ang puso niya,” sabi pa ng actor / pulitiko na senador pa rin sa susunod na tatlong taon.","At alam niya rin kung ano yung puso ko at ganundin ang puso niya,” sabi pa ng actor / pulitiko na senador pa rin sa susunod na tatlong taon.",[],{}
"Unang-una, ang ating mga batas sa procurement, hindi sinunod.","Unang-una, ang ating mga batas sa procurement, hindi sinunod.","Unang-una, ang ating mga batas sa procurement, hindi sinunod.",[],{}
Sinabi ng Maritime Police na agad silang rumesponde sa report ng Bantay Dagat na may nahuling pating sa lugar.,Sinabi ng Maritime Police na agad silang rumesponde sa report ng Bantay Dagat na may nahuling pating sa lugar.,Sinabi ng Maritime Police na agad silang rumesponde sa report ng Bantay Dagat na may nahuling pating sa lugar.,[],{}
Tatanggapin ng 58-anyos na si Reyes ang kanyang ikaanim na Virgilio ‘Baby’ Dalupan trophy sa traditional Awards Night ngayon sa Novotel Manila Araneta Center.,Tatanggapin ng 58-anyos na si Reyes ang kanyang ikaanim na Virgilio ‘Baby’ Dalupan trophy sa traditional Awards Night ngayon sa Novotel Manila Araneta Center.,Tatanggapin ng ag-anyos na si ayes ang kanyang ikaanim na lingilin ‘Baby’ dalupang trophy sa traditional Awards Night ngayon sa colonel Manila planeta Center.,"['58', 'Reyes', 'Virgilio', 'Dalupan', 'Novotel', 'Araneta']","{'58': ['ab', 'ad', 'ag', 'ah', 'ak'], 'Reyes': ['eyes', 'aretes', 'ayes', 'beses', 'diyes'], 'Virgilio': ['gigilid', 'igilid', 'lingilin', 'pigilin', 'singilin'], 'Dalupan': ['dagupan', 'daluhan', 'dalupang', 'dalupani', 'daluyan'], 'Novotel': ['novel', 'booter', 'colonel', 'devoted', 'hotel'], 'Araneta': ['aanta', 'aranya', 'planeta', 'pranela', 'raketa']}"
