Original Sentence,Gold Sentence,Corrected Sentence,Incorrect Words,Spell Suggestions
"Ihihinto din ang indoor dining, ibig sabihin ay ang al fresco dining lamang ang papayagan, hinihimok ang iba na magpa-deliver at mag-take out na lamang.","Ihihinto rin ang indoor dining, ibig sabihin ay ang al fresco dining lamang ang papayagan, hinihimok ang iba na magpa-deliver at mag-take out na lamang.","Ihihinto rin ang indoor dining, ibig sabihin ay ang al fresco dining lamang ang papayagan, hinihimok ang iba na magpa-deliver at mag-take out na lamang.",[],{}
"Talagang binago ang image, iba na siya ngayon.","Talagang binago ang image, dahil iba na siya ngayon.","Talagang binago ang image, iba na siya ngayon.",[],{}
Napahanga ni Stead ng husto ang mga kaanak at kaibigan dahil sa kaniyang ginawa.,Napahanga ni Stead nang husto ang mga kaanak at kaibigan dahil sa kaniyang ginawa.,magpahanga ni ahead ng husto ang mga kaanak at kaibigan dahil sa kaniyang ginawa.,"['Napahanga', 'Stead']","{'Napahanga': ['nagpahanga', 'napatanga', 'magpahanga', 'mapatanga', 'nagpahanda'], 'Stead': ['steady', 'steam', 'ahead', 'bread', 'dead']}"
May mga sasakyan din sila na pangcamping talaga kaya naman madalas nilang ginagawa yon lalo na ngayon na hindi pa naman nagsisimula ang lock-in taping ni Richard para sa bago niyang series sa ABS-CBN.,May mga sasakyan din sila na pang-camping talaga kaya naman madalas nilang ginagawa yon lalo na ngayon na hindi pa naman nagsisimula ang lock-in taping ni Richard para sa bago niyang series sa ABS-CBN.,May mga sasakyan din sila na langgaming talaga kaya naman mamalas nilang ginagawa yon lalo na ngayon na hindi pa naman nagsisimula ang lock-in taping ni Richard para sa bago niyang series sa abf-ab.,"['pangcamping', 'maralas', 'ABS', 'CBN']","{'pangcamping': ['pangkamping', 'pagkamping', 'langgaming', 'langhaping', 'magdamping'], 'maralas': ['madalas', 'makalas', 'mamalas', 'marahas', 'maranas'], 'ABS': ['ab', 'aba', 'abf', 'abo', 'ads'], 'CBN': ['can', 'con', 'ab', 'aba', 'aban']}"
Nasa rebuilding process ang UST matapos maglayasan ang ilang key players nito dahil sa kontrobersiyang kinasangkutan ng tropa noong nakaraang-taon sa Sorsogon bubble.,Nasa rebuilding process ang UST matapos maglayasan ang ilang key players nito dahil sa kontrobersiyang kinasangkutan ng tropa noong nakaraang taon sa Sorsogon bubble.,Nasa rebuilding process ang just matapos magayahan ang ilang key players nito dahil sa kontrobersiyang kinasangkutan ng tropa noong nakaraang-taon sa aborsiyon bubble.,"['UST', 'maglayasan', 'Sorsogon']","{'UST': ['ast', 'bust', 'just', 'must', 'ost'], 'maglayasan': ['maglabasan', 'lalayasan', 'magayahan', 'magdayaan', 'maglabanan'], 'Sorsogon': ['monsoon', 'porsyon', 'aborsiyon', 'aborsyon', 'arson']}"
Kabilang sa sa apektado ang Malolos Ave.,Kabilang sa apektado ang Malolos Ave.,Kabilang sa sa apektado ang Malolos ale.,['Ave'],"{'Ave': ['ace', 'age', 'ale', 'are', 'ate']}"
"Kung sakali, baka gawin raw niya ang Alyas Pogi, pero hindi muna niya ilalabas sa mga sinehan kung ganito pa rin ang sitwasyon natin.","Kung sakali, baka gawin daw niya ang Alyas Pogi, pero hindi muna niya ilalabas sa mga sinehan kung ganito pa rin ang sitwasyon natin.","Kung sakali, baka gawin daw niya ang Alyas angi, pero hindi muna niya ilalabas sa mga sinehan kung ganito pa rin ang sitwasyon natin.",['Pogi'],"{'Pogi': ['pagi', 'pigi', 'angi', 'apog', 'bog']}"
Taglay ni Paeng ang lakas ng hangin na umaabot sa 65 km at bugso na umabot sa 80 km bawat oras.,Taglay ni Paeng ang lakas ng hangin na umaabot sa 65 km at bugso na aabot sa 80 km bawat oras.,Taglay ni Paeng ang lakas ng hangin na umaabot sa ag km at bugso na umabot sa ag km bawat oras.,"['65', '80']","{'65': ['ab', 'ad', 'ag', 'ah', 'ak'], '80': ['ab', 'ad', 'ag', 'ah', 'ak']}"
Hindi namin inakala na magiging champion kami dahil hihindi naging maganda ang preparasyon sa elimination.,Hindi namin inakala na magiging champion kami dahil hindi naging maganda ang preparasyon sa elimination.,Hindi namin inakala na magiging champion kami dahil hihikbi naging maganda ang preparasyon sa elimination.,['hihindi'],"{'hihindi': ['hihingi', 'hihibi', 'hihikbi', 'hihina', 'hihinay']}"
"Ito na eh, nilalabas ko na po lahat ng pinaghirapan naming lahat, na naipon po yung pagod, hirap na ito, isang bugahan lang sa tinagal-tagal naming nag-training ng pasarela, ng Q&A, konting oras lang po namin ibibigay yun sa isang stage.","Ito na eh, ilalabas ko na po lahat ng pinaghirapan naming lahat, na naipon po yung pagod, hirap na ito, isang bugahan lang sa tinagal-tagal naming nag-training ng pasarela, ng Q&A, konting oras lang po namin ibibigay yun sa isang stage.","Ito na eh, nilalabas ko na po lahat ng pinaghirapan naming lahat, na naipon po yung pagod, hirap na ito, isang bugahan lang sa tinagal-tagal naming nag-training ng pasariwa, ng Q&ag, konting oras lang po namin ibibigay yun sa isang stage.","['pasarela', 'A']","{'pasarela': ['pasala', 'pasara', 'pasariwa', 'aapela', 'aasarol'], 'A': ['ab', 'ad', 'ag', 'ah', 'ak']}"
"Nagsanib pwersa ang mga tauhan ng Philippine Drug Enforcement Agency-12 at mga elemento ng pulisya buhat sa Police Regional Office-12 nitong Sabado at inaakyat ang nasabing lugar kung saan naaresto ang namamahala ng taniman na si Elmo Casuyon Lozada, 42.","Nagsanib pwersa ang mga tauhan ng Philippine Drug Enforcement Agency-12 at mga elemento ng pulisya buhat sa Police Regional Office-12 nitong Sabado at inakyat ang nasabing lugar kung saan naaresto ang namamahala ng taniman na si Elmo Casuyon Lozada, 42.","Nagsanib pwersa ang mga tauhan ng Philippine Drug Enforcement Agency-ag at mga elemento ng pulisya buhat sa Police Regional Office-ag nitong Sabado at inaakyat ang nasabing lugar kung saan naaresto ang namamahala ng taniman na si alo masuyo loads, ag.","['12', '12', 'Elmo', 'Casuyon', 'Lozada', '42']","{'12': ['ab', 'ad', 'ag', 'ah', 'ak'], 'Elmo': ['aamo', 'alma', 'alo', 'also', 'ammo'], 'Casuyon': ['kasuyo', 'kasuyong', 'masuyo', 'masuyod', 'masuyong'], 'Lozada': ['labada', 'load', 'loads', 'pomada', 'aasada'], '42': ['ab', 'ad', 'ag', 'ah', 'ak']}"
"Pero kung pakikinggan mo ang m ga usapan, panalo pa rin si Derrick.","Pero kung pakikinggan mo ang mga usapan, panalo pa rin si Derrick.","Pero kung pakikinggan mo ang m ga usapan, panalo pa rin si deck.",['Derrick'],"{'Derrick': ['brick', 'debris', 'deck', 'degri', 'degring']}"
Binawasan rin nito ang presyo ng kanilang auto LPG ng P2.35.,Binawasan din nito ang presyo ng kanilang auto LPG ng P2.35.,Binawasan din nito ang presyo ng kanilang auto lug ng p3.ag.,"['LPG', 'P2', '35']","{'LPG': ['leg', 'log', 'lug', 'pg', 'aag'], 'P2': ['p', 'p25', 'p3', 'pa', 'pg'], '35': ['ab', 'ad', 'ag', 'ah', 'ak']}"
"Chineck uli namin 'yung CCTV, sa aktwal na oras na 'yon nakakakita po namin sila na nakatambay po sa labas, wika ni Cyrus Villalon, Kagawad ng Bry.","Chineck uli namin 'yung CCTV, sa aktwal na oras na 'yon nakita po namin sila na nakatambay po sa labas, wika ni Cyrus Villalon, Kagawad ng Bry.","ceneco uli namin 'yung CCTV, sa aktwal na oras na 'yon nakakakita po namin sila na nakatambay po sa labas, wika ni cars ilalabon, Kagawad ng boy.","['Chineck', 'Cyrus', 'Villalon', 'Bry']","{'Chineck': ['check', 'chinese', 'ceneco', 'chance', 'checks'], 'Cyrus': ['birus', 'cards', 'cars', 'carts', 'cers'], 'Villalon': ['billion', 'ilabon', 'ilalabon', 'ilalan', 'ilalin'], 'Bry': ['bay', 'bgy', 'boy', 'bra', 'brgy']}"
Sinabi ni Artes na palaging nagpapatupad ng full deployment at ang bilin sa mga mga traffic enforcers na unahin ang pag-aayos ng trapiko kaysa sa panghuhuli ng mga lumalabag sa batas trapiko.,Sinabi ni Artes na palaging nagpapatupad ng full deployment at ang bilin sa mga traffic enforcers na unahin ang pag-aayos ng trapiko kaysa sa panghuhuli ng mga lumalabag sa batas trapiko.,Sinabi ni aries na palaging nagpapatupad ng full deployment at ang bilin sa mga mga traffic enforcers na unahin ang pag-aayos ng trapiko kaysa sa panghuhuli ng mga lumalabag sa batas trapiko.,['Artes'],"{'Artes': ['ares', 'aretes', 'aries', 'arnes', 'arte']}"
"Maliban pa yan sa 82 bayan, lungsod at probinsya na nasa ilalim rin nito.","Maliban pa yan sa 82 bayan, lungsod at probinsya na nasa ilalim din nito.","Maliban pa yan sa ag bayan, lungsod at probinsya na nasa ilalim din nito.",['82'],"{'82': ['ab', 'ad', 'ag', 'ah', 'ak']}"
Sinasalubong namin si Zeinab sa aming pamilya at welcome na welcome welcome addition siya sa pagkalat namin ng mensahe ng pagmamahal ng Beaut??derm sa kanyang 50 million fans online.,Sinasalubong namin si Zeinab sa aming pamilya at welcome na welcome addition siya sa pagkalat namin ng mensahe ng pagmamahal ng Beaut??derm sa kanyang 50 million fans online.,Sinasalubong namin si amina sa aming pamilya at welcome na welcome welcome addition siya sa pagkalat namin ng mensahe ng pagmamahal ng aut??dero sa kanyang ag million fans online.,"['Zeinab', 'Beaut', 'derm', '50']","{'Zeinab': ['binab', 'linab', 'amina', 'aninag', 'aninaw'], 'Beaut': ['beat', 'beauty', 'aut', 'baat', 'bait'], 'derm': ['der', 'derma', 'dero', 'ders', 'dorm'], '50': ['ab', 'ad', 'ag', 'ah', 'ak']}"
"Ayon kay Eleazar, kahit malayo pa ang halalan kailangan nilang maging one step ahead, gumagawa na sila ng hakbang para itong mga PAGs ay hindi mamamayagpag lalo na sa panahon ng kampanya.","Ayon kay Eleazar, kahit malayo pa ang halalan kailangan nilang maging one step ahead, gagawa na sila ng hakbang para itong mga PAGs ay hindi mamamayagpag lalo na sa panahon ng kampanya.","Ayon kay Eleazar, kahit malayo pa ang halalan kailangan nilang maging one step ahead, gumagawa na sila ng hakbang para itong mga pads ay hindi mamamayagpag lalo na sa panahon ng kampanya.",['PAGs'],"{'PAGs': ['bags', 'mags', 'pads', 'pag', 'paga']}"
"Sa parte ng DOH, inihayag nito na mas tututukan nila ang community interventions kaysa pagPolymerase Chain Reaction (PCR) test at gagamitin lamang ang testing para sa mga pasyenteng high risk, sa pamamahala ng mga apektadong komunidad, at sa pag-isolate at pagbabakuna sa mga mamamayan.","Sa parte ng DOH, inihayag nito na mas tututukan nila ang community interventions kaysa pag-Polymerase Chain Reaction (PCR) test at gagamitin lamang ang testing para sa mga pasyenteng high risk, sa pamamahala ng mga apektadong komunidad, at sa pag-isolate at pagbabakuna sa mga mamamayan.","Sa parte ng DOH, inihayag nito na mas tututukan nila ang community interventions kaysa magpalampas Chain Reaction (pcs) test at gagamitin lamang ang testing para sa mga pasyenteng high risk, sa pamamahala ng mga apektadong komunidad, at sa pag-isolate at pagbabakuna sa mga mamamayan.","['pagPolymerase', 'PCR']","{'pagPolymerase': ['polymerase', 'ampolyas', 'magpalampas', 'magprimera', 'magprimerang'], 'PCR': ['ncr', 'par', 'pcs', 'per', 'por']}"
"Kahit na nagkaroon daw ng ilang paglabag sa social distancing ang ilang bumisita sa lugar, na kasasabi ni presidential spokesperson Harry Roque na nakakaigi sa mental health ng taumbayan, agad naman daw itong naagapan dahil sa pagpapatupad ng five minute rule.","Kahit na nagkaroon daw ng ilang paglabag sa social distancing ang ilang bumisita sa lugar, na sinasabi ni presidential spokesperson Harry Roque na nakakaigi sa mental health ng taumbayan, agad naman daw itong naagapan dahil sa pagpapatupad ng five minute rule.","Kahit na nagkaroon daw ng ilang paglabag sa social distancing ang ilang bumisita sa lugar, na kasasabi ni presidential spokesperson aaray Roque na nakakabili sa mental health ng taumbayan, agad naman daw itong naagapan dahil sa pagpapatupad ng five minute rule.","['Harry', 'nakakaigi']","{'Harry': ['carry', 'larry', 'aaray', 'aray', 'army'], 'nakakaigi': ['nakadaig', 'nakadaiti', 'nakakabili', 'nakakabingi', 'nakakadiri']}"
"Mag-log on para makakuha ng libreng voting credits, o bibili ng nasabing credits.","Mag-log on para makakuha ng libreng voting credits, o bumili ng nasabing credits.","Mag-log on para makakuha ng libreng voting credits, o bibili ng nasabing credits.",[],{}
"Pero para sa isang doktor na kriti ko ng proseso, wala pang nadidiskubre sa ngayon na paraan para ma-revive ang mga naka-preserve na katawan, at wala pang katiyakan na magkakaroon nito sa hinaharap.","Pero para sa isang doktor na kritiko ng proseso, wala pang nadidiskubre sa ngayon na paraan para ma-revive ang mga naka-preserve na katawan, at wala pang katiyakan na magkakaroon nito sa hinaharap.","Pero para sa isang doktor na daiti ko ng proseso, wala pang nadidiskubri sa ngayon na paraan para ma-revive ang mga naka-preserve na katawan, at wala pang katiyakan na magkakaroon nito sa hinaharap.","['kriti', 'naridiskubre']","{'kriti': ['kiti', 'brity', 'daiti', 'giti', 'iiti'], 'naridiskubre': ['nadidiskubre', 'madidiskubre', 'nadidiskubri', 'nadiskubre', 'nakadiskubre']}"
Dagdag pa ni Pimentel na kailangan din umanong mag-imbita ng statisticians at professors upang hingin ang kanilang opinyon sa naturang usapin dahil marami ang ipagtataka sa pagkapanalo ng may 433 katao.,Dagdag pa ni Pimentel na kailangan din umanong mag-imbita ng statisticians at professors upang hingin ang kanilang opinyon sa naturang usapin dahil marami ang nagtataka sa pagkapanalo ng may 433 katao.,Dagdag pa ni disente na kailangan din umanong mag-imbita ng statisticians at professors upang hingin ang kanilang opinyon sa naturang usapin dahil marami ang ipagtataka sa pagkapanalo ng may aal katao.,"['Pimentel', '433']","{'Pimentel': ['pimenton', 'demented', 'disente', 'epicenter', 'intel'], '433': ['p3', 'aag', 'aal', 'aam', 'aat']}"
Sa katunayan may naka-ipit pa umano na bawang sa bata na palatandaan na ayaw din niya itong mapasama.,Sa katunayan may naka-ipit pa umano na bawang sa bata na palatandaan na ayaw rin niya itong mapasama.,Sa katunayan may naka-ipit pa umano na bawang sa bata na palatandaan na ayaw rin niya itong mapasama.,[],{}
Magagalit umano ang suspek dahil sa laging nakapustura ang ginang kaya pinagdudahan na may pinagpapagandahang ibang lalaki.,Nagagalit umano ang suspek dahil sa laging nakapustura ang ginang kaya pinagdudahan na may pinagpapagandahang ibang lalaki.,Magagalit umano ang suspek dahil sa laging nakapustura ang ginang kaya pinagdudahan na may pinapataganahang ibang lalaki.,['pinagpapagandahang'],"{'pinagpapagandahang': ['pinagpapagaraang', 'pinagpaparamdamang', 'pinapataganahang', 'ipinagpaparangalang', 'nagpapabandehang']}"
"Nai enjoy raw nila nang husto ang mga na-bake nitong tinapay, lalo na ang kanyang sikat na ube pandesal.","Nai-enjoy raw nila nang husto ang mga na-bake nitong tinapay, lalo na ang kanyang sikat na ube pandesal.","Nai enjoy raw nila nang husto ang mga na-bako nitong tinapay, lalo na ang kanyang sikat na tube pandesal.","['bake', 'ube']","{'bake': ['baka', 'baked', 'bako', 'baks', 'baku'], 'ube': ['be', 'cube', 'tube', 'ubi', 'ubo']}"
Ipinaliwanag ng kalihim na nag-iingat lang ang PhilHealth dahil lahat ng pondong inilalabas ay dumadaan sa Commission on Audit (COA) at mas bumibilis ang proseso kung kumpleto sa dokumento ang mga ospital na naniningil ng kanilang claims.,Ipinaliwanag ng kalihim na nag-iingat lang ang PhilHealth dahil lahat ng pondong inilalabas ay dumadaan sa Commission on Audit (COA) at mas bibilis ang proseso kung kumpleto sa dokumento ang mga ospital na naniningil ng kanilang claims.,Ipinaliwanag ng kalihim na nag-iingat lang ang PhilHealth dahil lahat ng pondong inilalabas ay dumadaan sa Commission on Audit (coal) at mas bumibilis ang proseso kung kumpleto sa dokumento ang mga ospital na naniningil ng kanilang claims.,['COA'],"{'COA': ['cha', 'co', 'coal', 'coat', 'col']}"
"Sinasabi na dumadalaw ng suspek ang nakapiit nitong misis at magdadala ng pagkain subalit nang inspeksyunin ni P/Cpl Reymark Rigor ang dala-dala nitong ulam na nakalagay sa tupperware, dito na nakita ang isang plastic sachet na naglalaman ng shabu dahilan upang siya ang agad na dakpin.","Sinasabi na dadalawin ng suspek ang nakapiit nitong misis at magdadala ng pagkain subalit nang inspeksyunin ni P/Cpl Reymark Rigor ang dala-dala nitong ulam na nakalagay sa tupperware, dito na nakita ang isang plastic sachet na naglalaman ng shabu dahilan upang siya ang agad na dakpin.","Sinasabi na dumadalaw ng suspek ang nakapiit nitong misis at magdadala ng pagkain subalit nang inspeksyunin ni P/aal mark higom ang dala-dala nitong ulam na nakalagay sa appears, dito na nakita ang isang plastic sachet na naglalaman ng shabu dahilan upang siya ang agad na dakpin.","['Cpl', 'Reymark', 'Rigor', 'tupperware']","{'Cpl': ['cal', 'col', 'aal', 'al', 'all'], 'Reymark': ['remarks', 'earmark', 'mark', 'rear', 'rebar'], 'Rigor': ['bigo', 'bigot', 'higom', 'higop', 'igos'], 'tupperware': ['temperate', 'aftercare', 'appears', 'appelate', 'appellate']}"
"At nakumpirma ko lang ho ngayong araw na ito, siguradung-sigurado po, binigay natin yung ayuda na ibinigay natin sa Cagayan de Oro, Iloilo Province at Iloilo City, P1,000 per person hanggang P4,000 kada pamilya, ani presidential spokesperson Harry Roque, Lunes.","At nakumpirma ko lang ho ngayong araw na ito, siguradung-sigurado po, ibibigay natin yung ayuda na ibinigay natin sa Cagayan de Oro, Iloilo Province at Iloilo City, P1,000 per person hanggang P4,000 kada pamilya, ani presidential spokesperson Harry Roque, Lunes.","At nakumpirma ko lang ho ngayong araw na ito, siguraduhing-sigurado po, binigay natin yung ayuda na ibinigay natin sa Cagayan de Oro, Iloilo Province at Iloilo City, pa,aam per person hanggang pa,aam kara pamilya, ani presidential spokesperson aaray Roque, Lunes.","['siguradung', 'P1', '000', 'P4', '000', 'Harry']","{'siguradung': ['siguradong', 'seguradong', 'siguraduhing', 'dinuradong', 'igraung'], 'P1': ['p', 'p3', 'pa', 'pg', 'ph'], '000': ['aag', 'aal', 'aam', 'aat', 'aaw'], 'P4': ['p', 'p3', 'pa', 'pg', 'ph'], 'Harry': ['carry', 'larry', 'aaray', 'aray', 'army']}"
Habang nakahiga umano ang isa sa suspek ay bumunot ng patalim mula sa beywang at inundayan ng saksak sa dibdib ang biktima sinasaka tumakas.,Habang nakahiga umano ang isa sa suspek ay bumunot ng patalim mula sa beywang at inundayan ng saksak sa dibdib ang biktima saka tumakas.,Habang nakahiga umano ang isa sa suspek ay bumunot ng patalim mula sa beywang at inundayan ng saksak sa dibdib ang biktima sinasaka tumakas.,[],{}
